feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Rps3	4	3.0412748683221995	0.9957360286113333	112994506.5	0.7532339706318062	0	0	99.50027762354247	78.09205945206136
Eif3f	4	2.0496554147981545	1.043034742502037	117540682	0.7835392830679824	0	0	95.39144919489173	53.87182750258121
Rpl27a	4	3.319141254829801	1.1239657969492978	115125714.5	0.7674408406275813	0	0	99.55580233203776	81.16310898744207
Rps13	4	3.2171642799675406	0.9564982192958102	112411123	0.749345071217868	0	0	99.55580233203776	82.55816745503878
Rps15a	4	3.261421808426015	1.2923768016676151	115966889.5	0.7730482069046862	0	0	99.50027762354247	72.43979158162652
Pycard	4	1.290855945955454	0.8416928123844126	115212589.5	0.7680199590575436	0	0	80.23320377568017	30.427161620284775
Ifitm3	4	3.9224201857562626	1.5811015317212473	128359553.5	0.8556590859691994	0	0	99.97223764575236	73.53470838235647
Rplp2	4	2.95319134325661	1.091245616982866	114309241.5	0.7619981406348727	0	0	99.44475291504719	74.00292938266861
Lamp1	4	2.0028396701625826	1.2649523137307552	125310816	0.8353358620915935	0	0	95.36368684064409	41.65726222777151
Ifi30	4	2.5749873042027867	2.048350401424498	133603970	0.8906189507121987	0	0	96.69627984453082	22.23209354815473
Rpl18a	4	3.5098015493776837	1.0065210783426202	116230886	0.7748080369892391	0	0	99.88895058300943	87.45167719163445
Cox4i1	4	2.614387991930013	0.8482720197989486	114466588.5	0.7630470332691089	0	0	98.86174347584675	77.24686051816457
Aprt	4	1.391068686913814	0.8048988260745727	111328043.5	0.7421251425897899	0	0	83.0094392004442	35.44312915696209
Rpl13	4	3.8224846899988445	1.4539771465584002	120994952	0.8065658317766519	0	0	99.97223764575236	78.83641078589095
Hspa8	4	3.0930954136099373	1.1732428717490926	115399056	0.7692629655233917	0	0	99.47251526929483	74.60561384973707
Rps25	4	1.9925568101523432	0.8203235593170661	107844283.5	0.7189020102552258	0	0	95.446973903387	59.67536677311691
Rplp1	4	3.1656063951862	1.1611467974438114	110008210.5	0.7333269887506837	0	0	99.61132704053304	73.8396523158931
Rpl4	4	1.8903497244136762	0.953073960758507	112864436	0.7523669061858275	0	0	94.00333148250972	49.059956299373304
Eef1a1	4	3.7184894212192408	1.3967418985880569	117863245.5	0.7856895273003061	0	0	99.80566352026652	78.74756885249839
Ctsh	4	1.5226769915277487	1.0268325357251757	121114795.5	0.8073647219010971	0	0	87.59022765130483	31.798208754532137
Rpl29	4	2.6909138564603516	1.0959633173879313	115911846	0.7726812808005179	0	0	98.52859522487508	68.10334477873556
Gpx1	4	3.6511880693867176	1.0775410924351152	120562095.5	0.8036803621170381	0	0	99.75013881177124	85.08656085672438
Camp	4	0.060474127758341094	-1.6514055787378188	53726906.5	0.35814954519721537	1.6303706985657445e-269	4.4873416882519236e-268	4.775124930594115	31.71657022114438
Ngp	4	0.07859675082367118	-1.8014978193653357	51309731.5	0.34203638731584585	0	0	6.191004997223764	35.71445722380964
Ltf	4	0.03086956974267418	-1.24809405009144	54371152.5	0.3624441608176983	6.889882800448364e-269	1.8866824954408432e-267	2.4430871737923376	29.281821019521214
Rpsa	4	3.5545136486098037	1.5680388394581477	120515311.5	0.8033684947601765	0	0	99.91671293725707	67.65913511177276
Rpl14	4	2.190571118170538	1.0588759012248783	111405724	0.7426429694582639	0	0	96.16879511382565	52.01335030134223
Ccr2	4	1.9223620156011405	1.7668492179389923	139271524.5	0.9283995005109374	0	0	91.47695724597446	9.376425672917616
Ifngr1	4	1.47205787945488	0.8258117034078243	110716522	0.7380486721326025	0	0	84.64741810105497	37.23437462482292
Rps12	4	3.172890143388906	1.0625762885141121	115713998.5	0.771362407320553	0	0	99.61132704053304	80.02977405335318
Cd24a	4	0.11240717084947834	-0.8741961000787745	44759750.5	0.29837348414459397	0	0	10.632981676846196	46.812495497875
Smpdl3a	4	1.534464569064363	1.0799444174854755	122859249	0.8189934433061289	0	0	86.34092171016103	30.44156842029438
Psap	4	3.705949278606174	2.1794537721092606	136787806	0.9118427562440232	0	0	99.80566352026652	65.245996110164
Eef2	4	2.21468380937205	1.0376642329257708	113635474.5	0.7575067347390412	0	0	95.75235980011105	57.12536317141691
Atp2b1	4	1.3069193244892825	0.8059647030536138	112471300.5	0.7497462211380873	0	0	80.31649083842309	31.2531514875021
Lyz2	4	5.1413046127109965	2.4023493930007556	133966442	0.8930352294522882	0	0	100	69.49119984632746
Lrp1	4	1.1914502296306004	0.9941298009000983	123900994	0.8259378315515506	0	0	78.317601332593	11.907220207938146
Naca	4	2.3514201069952816	1.218794710213942	121888796	0.8125242954763487	0	0	98.16768461965574	55.8143443705429
Rpl41	4	3.7777352622241174	0.9094980057615469	117262261	0.7816832976591936	0	0	99.83342587451416	92.86143059524096
Rps26	4	3.3156308608537	1.372520490291035	120813756.5	0.8053579623841198	0	0	99.55580233203776	72.82637404855092
