feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Slfn4	10	2.403076700882532	1.8206695592966153	62934135	0.8424621286415788	0	0	82.6923076923077	30.79273195047435
Rps20	10	0.45769610300136687	-1.7647155190607808	14474495	0.19376152335631353	0	0	22.02797202797203	73.45002641674132
Rpsa	10	0.4242565635646704	-1.7535407459695806	14680387.5	0.1965176847593635	0	0	21.153846153846153	72.16134886178301
Il1b	11	4.029418906028349	2.8710194296021117	59853901	0.8591034805302951	0	0	95.42606516290726	33.26002794767828
Ifitm1	11	3.2977892279903327	2.388393311246973	56486889.5	0.8107756146718019	0	0	82.20551378446115	29.837582754908027
Srgn	11	4.228169724916763	1.9618255533621927	60991000	0.8754246507846369	0	0	98.37092731829574	78.99113462992234
Cxcl2	11	2.6647492928865018	1.949299302599322	51433795	0.7382468237347084	0	0	64.53634085213032	21.90456555105033
Tmsb10	11	0.4579047828418234	-1.9043994940130902	14409252	0.2068209145639165	0	0	19.172932330827066	71.5804182988569
Csf3r	11	2.8005480989213956	1.7695715436509483	56145219	0.8058715013084219	0	0	89.91228070175438	45.68529081620966
Dusp1	11	3.7708186333624014	1.6016297948008256	54758645.5	0.7859695383626638	0	0	95.30075187969925	72.75330446933773
Ifitm2	11	3.6586144546513912	1.5956504438954693	58124871	0.8342861224947462	0	0	95.98997493734336	73.85975763406869
Rps20	11	0.6306329171075246	-1.5806048333398266	15464792.5	0.22197144781638883	0	0	27.44360902255639	73.11066822440611
Rpsa	11	0.5953100731221791	-1.5714129393243548	15537591	0.22301634954681046	0	0	27.00501253132832	71.80720683572721
S100a9	12	0.24071280161023467	-3.7428314881366154	14049588	0.21191178877678635	0	0	6.860158311345646	61.29696110488647
S100a8	12	0.2030963206131456	-3.6922949827070513	13286516	0.20040227316070708	0	0	5.804749340369393	63.16282898497702
C1qb	12	3.5206359422761513	3.3538993263062715	62806366.5	0.9473167093288024	0	0	92.87598944591029	5.746232821896508
C1qc	12	3.2949065834142406	3.1631412224810442	62382838.5	0.9409285806465197	0	0	90.89709762532982	4.788146251114719
C1qa	12	3.2413165778808306	3.1097535139155723	61968274.5	0.9346756571584816	0	0	89.9736147757256	4.500034299041913
Cd74	12	4.1895860310078685	2.9049983826907395	55789330.5	0.8414778298775968	0	0	94.1952506596306	36.87147005693641
Apoe	12	3.293233679709125	2.7207688045499214	58510233.5	0.8825175686811919	0	0	87.59894459102902	21.35458349530103
S100a6	12	0.2552928221480939	-2.593628572284692	9178867.5	0.13844606908544999	0	0	9.036939313984169	78.67285573822971
Hmox1	12	2.832358577145069	2.589507293130872	58499040.5	0.8823487431859689	0	0	81.33245382585753	16.225733427846247
S100a11	12	0.259860485791482	-2.5761603875873287	7040692.5	0.10619569356071537	0	0	12.005277044854882	85.20339331854665
C1qb	13	2.690461975804141	2.4785683846363225	45601548.5	0.8442387034237198	0	0	74.57212713936431	6.828403979828268
Apoe	13	3.031970210516135	2.434361714866842	44301804	0.8201760422300519	0	0	76.60961695191524	22.095770296669848
C1qa	13	2.58176731681666	2.4114057950610395	45496170	0.8422877914232482	0	0	73.0236348818256	5.533596837944664
Fabp5	13	2.6452475383801035	2.380261644777451	44996947	0.8330454873326469	0	0	72.37163814180929	15.43319249466176
Malat1	13	1.3644036914993145	-2.3688668657876715	9643988	0.17854279498762882	0	0	38.712306438467806	93.83035754849848
Pglyrp1	13	0.05140334721892229	-2.2967411076957394	8223476.5	0.15224432867658932	0	0	2.2004889975550124	70.85775294171096
C1qc	13	2.4322327855872636	2.2556569080207765	44847062.5	0.8302706189322172	0	0	71.0676446617767	5.906137840170824
S100a11	13	0.5882623781213037	-2.2216929036464617	7859176	0.14549989582522216	0	0	26.813365933170335	84.31011766843851
S100a6	13	0.6059562227967957	-2.2161644208753195	9854178	0.18243412190326264	0	0	22.08638956805216	77.85198309935942
Fth1	13	5.624039739112372	1.9740610743378335	49908513.5	0.9239751743747301	0	0	99.67400162999185	97.18322656853393
Camp	14	6.079626905335438	4.623454134283199	48582711.5	0.9073396713081218	0	0	97.7796052631579	27.68832466559171
Ngp	14	6.062946477862376	4.445730727310567	48204137	0.9002693441940076	0	0	97.86184210526315	31.583130833692913
Ltf	14	4.498911074709769	3.4109653476732875	46201365.5	0.8628652146506149	0	0	97.61513157894737	25.19928235641451
S100a9	14	7.175161310399167	3.408616517237341	44959326	0.8396686561036161	0	0	97.86184210526315	58.41300842549906
Lcn2	14	5.2717979703287	3.310571739347479	47363967.5	0.8845781838113042	0	0	97.7796052631579	47.47348579474485
S100a8	14	6.979937191680223	3.296848638434508	45308697.5	0.8461935826090958	0	0	97.7796052631579	60.23209865328276
Chil3	14	3.954238148839765	2.8859760029541563	48884029.5	0.9129671417937743	0	0	97.86184210526315	34.38784547952672
Hmgn2	14	3.3670186828332946	2.2917889819376973	49874168.5	0.931459160190264	0	0	98.02631578947368	47.982195171802964
Wfdc21	14	3.6621558280569375	2.119986151922526	43823285	0.8184517450727744	0	0	97.5328947368421	46.62412281697817
Anxa1	14	3.5073089190855113	1.9695529834850714	45732738.5	0.8541130504543841	0	0	97.86184210526315	56.591647173710626
mt-Cytb	16	3.7254874980866393	2.05349131042946	48050380.5	0.901724795396417	0	0	97.35537190082646	67.26991984377484
mt-Co3	16	4.362963030429096	2.032522464442676	49771646.5	0.9340264799100872	0	0	99.6694214876033	79.40234791889007
mt-Atp6	16	3.9785806608800405	1.9747969997677326	48585399	0.9117650789992867	0	0	98.84297520661157	74.28415722427847
mt-Co2	16	4.23614783981385	1.8879023551266947	49128236	0.9219520864207702	0	0	99.3388429752066	79.74068439337859
mt-Co1	16	4.855540845717663	1.8260897660243063	50389253	0.9456166294375815	0	0	100	88.92118349644633
mt-Nd1	16	2.622815640899755	1.5605847937864976	43963655	0.8250323389167266	0	0	86.77685950413223	52.16739707986103
mt-Nd2	16	2.452312045065324	1.500142036785188	42966745.5	0.8063240996569719	0	0	82.89256198347107	48.01426008764958
mt-Nd4	16	2.640415236308743	1.4928735068961971	44380568.5	0.8328562361798398	0	0	87.43801652892562	58.250641476872765
mt-Atp8	16	2.437755255449947	1.4481135141372703	42797509.5	0.8031481768882915	0	0	82.56198347107438	50.60514543926974
mt-Nd4l	16	2.5000918125385003	1.4167077721107428	42469048	0.7969841907595427	1.8840140497041605e-305	6.082539359469882e-302	84.71074380165288	51.65194486704966
Ptma	18_a	3.7467695093067874	2.2138115445605417	26726744.5	0.9347065377414235	0	0	98.4399375975039	58.007532281205165
Tubb5	18_a	2.65010404573454	2.1321308932419845	25811571	0.9027004453564083	0	0	89.0795631825273	30.075322812051652
Pclaf	18_a	1.7211386562117843	1.5342947830481222	23146209	0.8094855277353131	0	0	68.01872074882995	10.778335724533717
Stmn1	18_a	1.7826486193995625	1.5148070546375496	23127322.5	0.8088250157517061	0	0	70.82683307332293	14.829178622668579
Dut	18_a	1.2306566102269922	1.1201138594101627	21930273.5	0.7669609747983893	0	0	58.50234009360374	8.467091104734576
Hmgn1	18_a	1.204283713822492	1.1151560919514278	22014881	0.7699199278946768	0	0	58.34633385335414	5.7276721664275465
Iglc2	18_a	0.9537330240341397	0.8385902410420596	19093944.5	0.6677668788064292	0	0	38.22152886115445	4.496951219512195
Ppia	18_a	3.841164338071945	1.9805581586369625	26288680	0.9193862374294111	1.1722383937841655e-301	2.9112089648709065e-298	98.28393135725429	67.73672883787661
Tuba1b	18_a	2.0427023797711934	1.600417113976555	23686582	0.828383832986031	1.0618038451419363e-283	2.2853558093604945e-280	77.22308892355694	27.582496413199426
Ranbp1	18_a	1.607681349099161	1.327249386983321	22782215	0.7967556731322337	1.4411766072802327e-280	2.9080241728776447e-277	69.26677067082684	21.088145624103298
Prtn3	18_b	3.6616081763867743	3.451066594266287	19435695.5	0.9683544761038497	0	0	96.20535714285714	12.13588982388786
Elane	18_b	3.128982913554843	3.0361952594706287	18868318	0.9400857402736547	0	0	90.40178571428571	4.948550255574653
Mpo	18_b	2.220925890725364	2.180522610453492	17653326.5	0.8795506049370709	0	0	77.45535714285714	2.8503828039552688
Ctsg	18_b	1.8888494143417283	1.864800366912162	17862933.5	0.8899939603946978	0	0	79.01785714285714	2.149505591393049
Stmn1	18_b	1.9350138436628472	1.6621701999053855	18421859	0.9178415879588147	0	0	95.98214285714286	14.818865650320307
Pclaf	18_b	1.7234235688126915	1.5299928950802233	18124840.5	0.9030430851750758	0	0	90.17857142857143	10.803330282806186
Dut	18_b	1.5362032968728172	1.423890561920615	18912822	0.9423030855497486	0	0	94.19642857142857	8.325707015468405
Ms4a3	18_b	1.4603451916538568	1.3680872909041746	17071326.5	0.8505533249018676	0	0	74.77678571428571	7.62036561683891
Ranbp1	18_b	1.5816630460506929	1.295253196578466	18005958.5	0.8971199672280912	0	0	92.41071428571429	21.064261958438426
Snrpd1	18_b	1.4001567805492996	1.1404220736983917	17767446	0.8852364384404685	0	0	90.625	19.95267962768688
Ccl5	2	4.892489492624172	4.72617568144184	153606200.5	0.9820518253349656	0	0	97.1625563511005	7.6546603018467625
S100a9	2	0.05782429304498459	-4.145830840318905	28522207	0.1823512680852472	0	0	2.4661893396976926	64.65596219682723
S100a8	2	0.04840082260366835	-4.061790661752213	26830545	0.1715359510632641	0	0	2.015380535666932	66.62568108394812
Gzma	2	3.5645511905537917	3.5618585353533896	140616158.5	0.8990024795679771	0	0	79.84619464333068	0.10608033174212836
Nkg7	2	3.490388458621613	3.4264144829365617	153610425.5	0.9820788370633238	0	0	96.71174754706973	5.424562418631564
Lyz2	2	0.04401375979848501	-3.1485768029590573	17640367.5	0.11278031125413197	0	0	2.2010076902678333	78.25835382612469
AW112010	2	3.5995889277612108	2.985714917886149	147946041.5	0.9458646827616674	0	0	97.85202863961814	26.710545349341817
Ifitm3	2	0.02952168999614139	-2.6592803062600643	14273475	0.09125472885857233	0	0	1.485017236807213	82.38102126428468
Alox5ap	2	0.01938336079680947	-2.472454384012486	13456078.5	0.08602886087775855	0	0	0.9546539379474941	83.23930758474371
Tmsb10	2	4.523524576697687	2.430987003713548	139727724.5	0.8933224469355076	0	0	99.46963670114029	67.0283041612421
Tmsb10	22	4.663560497853434	2.4143135537274314	34018640	0.8911342481140572	0	0	98.72093023255813	69.17028993669602
Ptma	22	3.7110336024047195	2.1883054659565424	36240528.5	0.9493376606502658	0	0	99.65116279069768	57.78458627137354
Ifi30	22	2.6137976025880683	1.961381791880008	32930530.5	0.8626307088441668	0	0	92.90697674418604	26.90531437968866
Tubb5	22	2.4627743720264053	1.9516910604005286	35682263.5	0.9347136468442055	0	0	97.55813953488372	29.619950888733694
Crip1	22	2.748991633176499	1.924984362972543	32008340.5	0.8384735087836029	0	0	90.46511627906978	31.665502714636506
Ppia	22	3.744430712189639	1.891721789247993	35239756	0.9231219551041087	0	0	99.53488372093024	67.56178332469756
Ube2c	22	2.033064837249428	1.8702380300306927	35527241	0.9306527596665212	0	0	92.79069767441861	9.369438374372029
Stmn1	22	2.0891995004785455	1.8347706393749512	35352731	0.9260813882760605	0	0	94.18604651162791	14.100340174367524
H2afz	22	3.5928846113762023	1.8091220206574787	35173233.5	0.9213793669812393	0	0	98.72093023255813	70.21784676383788
Hmgb2	22	3.572217412938485	1.7193653468273027	34659165	0.9079131012449659	0	0	98.95348837209302	74.70093942192887
Camp	24	6.020838026388812	4.507962978426248	27108147	0.8970522918291051	0	0	98.37758112094396	28.525274281483476
Ngp	24	5.95579241376052	4.283283903639616	26449763.5	0.8752653202748536	0	0	98.23008849557522	32.37755491238698
Chil3	24	3.938691858317524	2.8353576818612884	27391403	0.9064256895746	0	0	98.23008849557522	35.1484148886047
Hmgn2	24	3.603673623523059	2.504380508692508	28851252	0.9547344467601955	0	0	99.11504424778761	48.56969778555563
Fcnb	24	2.2553404053496737	2.08378684648785	28846311	0.9545709411036145	0	0	95.87020648967551	10.529267909627336
Prtn3	24	2.229911388006166	2.0153998454665536	26755657	0.8853878293947366	0	0	84.80825958702066	11.875434699692624
Serpinb1a	24	2.407991706833335	1.9136299698673047	27721072	0.917334968323716	0	0	97.05014749262537	24.96241951044401
Elane	24	1.8042318624272369	1.7069602097119334	25035663.5	0.8284704712622842	0	0	69.6165191740413	4.823764331067286
Stmn1	24	1.7591931931130584	1.4922523279539115	27252706.5	0.9018359987634327	0	0	94.69026548672566	14.419689932916022
Cd63	24	1.9931508953513937	1.4616721014131846	26381177	0.8729956824049713	0	0	95.28023598820059	28.736173745260373
S100a9	3	7.182939101339068	3.6247963657900777	133018723	0.8557974691004094	0	0	98.3177570093458	55.96809946029298
S100a8	3	6.958348135602973	3.474201351622668	131649623.5	0.846989146026622	0	0	98.29105473965288	57.898033924441016
Retnlg	3	4.836714033008252	3.284910930833254	133746067.5	0.8604769575831255	0	0	94.17890520694259	40.78883962991519
Ngp	3	4.548239007552667	3.0652434173000715	119613261.5	0.7695512643174709	0	0	88.97196261682242	28.34666538164996
Lcn2	3	4.686575786133131	2.8742696315059333	126901047.5	0.8164384142876702	0	0	96.95594125500668	44.48245952197379
Camp	3	3.8197363555933608	2.441373564225445	113553892.5	0.7305673338030764	0	0	79.73297730307077	25.045778720123362
Wfdc21	3	3.600939946373679	2.182425616743418	129059736.5	0.8303266891192883	0	0	96.82242990654206	43.58616037008481
Mmp8	3	2.627065998035368	2.127090393089858	136189633	0.876198031453915	0	0	87.8237650200267	22.70865458750964
Ltf	3	3.0030260618121956	1.9879466125071212	114324780.5	0.735526966435844	0	0	72.55006675567424	23.048380878951427
Mmp9	3	2.9269139508679776	1.9739374687101985	133361719.5	0.8580041925600106	0	0	94.739652870494	36.43986121819584
S100a9	4	0.4422753906583638	-3.711305589330319	33680053.5	0.22451498939814973	0	0	18.573014991671293	63.010540975340355
S100a8	4	0.8772592413265323	-3.1447628515707597	37956527.5	0.253022441584099	0	0	32.70405330372015	63.70927077580618
Plac8	4	3.708569215710921	2.604649257779836	139858153	0.9323100314564465	0	0	99.55580233203776	47.05741109803828
Crip1	4	3.2488423257625887	2.594805745355396	139537241.5	0.9301707996401953	0	0	97.69572459744586	27.168823684779213
Tmsb10	4	4.680453955202944	2.5916242799725056	137696975	0.9179033781012933	0	0	99.8611882287618	67.12608351141739
S100a4	4	2.715714945178373	2.4079123428675757	142621121.5	0.95072828733852	0	0	97.08495280399778	14.269935409513291
Lyz2	4	5.1413046127109965	2.4023493930007556	133966442	0.8930352294522882	0	0	100	69.49119984632746
Psap	4	3.705949278606174	2.1794537721092606	136787806	0.9118427562440232	0	0	99.80566352026652	65.245996110164
Pglyrp1	4	0.391366667672359	-2.0583508237276225	28071103	0.18712510039330457	0	0	27.318156579677954	72.6006675150671
Ifi30	4	2.5749873042027867	2.048350401424498	133603970	0.8906189507121987	0	0	96.69627984453082	22.23209354815473
Camp	5	6.259959000224595	4.977185503056474	107927058	0.937506817805259	0	0	99.96304508499631	25.09461015913311
Ngp	5	6.235948840158092	4.785441670949042	107650200.5	0.9351018991627948	0	0	99.96304508499631	29.12817619819947
Ltf	5	4.902451796137175	3.9596373377045944	108069340.5	0.9387427526697522	0	0	99.96304508499631	22.513692029241003
S100a9	5	7.391253647173562	3.757834972856085	102541803.5	0.8907278830049937	0	0	99.96304508499631	56.897727005617845
S100a8	5	7.213828197111171	3.6610833791912105	103958186	0.9030312689674839	0	0	99.96304508499631	58.77817737348094
Lcn2	5	5.4526821978173805	3.618908770146037	106434424.5	0.9245410786415498	0	0	99.96304508499631	45.57271466516231
Chil3	5	3.6792814785516748	2.6946070320432165	102654920.5	0.8917104721784119	0	0	99.88913525498891	32.035822579507794
Wfdc21	5	3.9858514802915903	2.538519963227097	103615085.5	0.9000509314700753	0	0	99.9260901699926	44.68890299226665
Ifitm6	5	3.779028241625207	2.4380256394305357	104104318.5	0.9043006468009177	0	0	99.70436067997043	50.60291939919611
Anxa1	5	3.78242927275103	2.3311531251864985	106367235	0.9239574380281372	0	0	99.88913525498891	55.01727663775474
S100a9	6	0.2732291226163971	-3.775489781484248	20470939	0.2086060253906827	0	0	7.530647985989491	62.23437681834051
S100a8	6	0.22622251337551952	-3.733939238506292	19156134	0.19520770276299101	0	0	5.735551663747811	64.1917840102409
Cd74	6	4.6857446129476426	3.479459419164598	88177869.5	0.8985633186544744	0	0	97.3292469352014	35.680204817875016
Tyrobp	6	0.25666508650336717	-3.3071306732225643	3264285.5	0.03326421049349214	0	0	10.026269702276707	96.3039683463284
Fcer1g	6	0.1954976286411167	-2.976200130591569	4254189	0.0433516732452167	0	0	7.092819614711034	95.02152915163505
Lyz2	6	0.20894104819789974	-2.86591117794369	14101196	0.14369611725260836	0	0	6.742556917688266	75.38461538461539
S100a6	6	0.2010453728083698	-2.6971209399953358	12196698	0.12428861678843794	0	0	6.567425569176883	80.0488769929012
H2-Aa	6	3.2514388039530524	2.5715649493542703	84121538.5	0.8572278876037046	0	0	88.57267950963222	21.71302222739439
Ifitm3	6	0.17513688414664544	-2.4138877370636282	12278628	0.12512351213252834	0	0	6.3922942206655	79.3203770510881
Alox5ap	6	0.10429109964757004	-2.297462415100939	11125874	0.11337654585056096	0	0	3.940455341506129	80.2327475852438
Ngp	7	5.832439346024966	4.29220074823186	77986560.5	0.8721218068047467	0	0	99.08256880733946	30.212145073880215
Camp	7	5.606947164219402	4.219655155151527	76648264	0.8571556696378119	0	0	98.11685176243361	26.28421881513734
S100a9	7	7.366511610402782	3.67664136431459	78623247	0.8792418564285301	0	0	99.80685659101883	57.53856130436796
S100a8	7	7.186861809555539	3.5789816140262842	79530584.5	0.8893885895939414	0	0	99.80685659101883	59.391356709435364
Ltf	7	4.576773311945666	3.56010527413926	80103098.5	0.8957909997130672	0	0	97.15113471752777	23.787577006809023
Lcn2	7	5.178943518372462	3.2788187109666893	77918039.5	0.8713555381304914	0	0	99.71028488652824	46.38473296586225
Wfdc21	7	3.9804214487702163	2.495496579259339	79898833	0.8935067036012022	0	0	99.4205697730565	45.52549909676224
Ifitm6	7	3.767037716510814	2.3896050189307547	80096753	0.895720038141104	0	0	99.3722839208112	51.34096067441752
Anxa1	7	3.665484777862819	2.1743162248277486	79884404	0.8933453444456028	0	0	99.66199903428296	55.688081893556905
Pglyrp1	7	4.037041875969081	1.835171169216594	73997318	0.8275102050803409	0	0	99.66199903428296	67.52512853768123
Cd74	8	4.992819284235983	3.771433089710617	77638729.5	0.9304726547660574	0	0	98.4423676012461	36.140156498857415
S100a9	8	0.2755844531285178	-3.741830946867202	18580836.5	0.2226847396559865	0	0	13.707165109034266	61.507744154375274
S100a8	8	0.43788508730721837	-3.4820113928995546	19281362.5	0.23108029547136918	0	0	21.131879543094495	63.02425963114281
H2-Aa	8	3.882896047034876	3.209844582351537	76695716	0.9191709722105073	0	0	93.56178608515057	22.043718117397226
H2-Ab1	8	3.6869723816250297	3.0987959580597355	77003880.5	0.9228642145171019	0	0	93.56178608515057	20.674930175657273
H2-Eb1	8	3.5129247573400924	2.947131109640307	75469781.5	0.9044785817485497	0	0	90.80996884735202	19.62698797405535
Ifi30	8	2.9579792937017175	2.3691261847278167	76911888.5	0.9217617230027702	0	0	98.07892004153686	25.051358400849434
Plac8	8	3.5273865914210702	2.3146479946510023	73672495.5	0.8829387460690662	0	0	96.72897196261682	49.21404334879856
Ctss	8	3.1140634829367584	2.2541887460712227	76048403.5	0.9114131613316178	0	0	99.22118380062305	34.37435080673084
Pglyrp1	8	0.2057374621368634	-2.172602836300808	14195994	0.1701339564582007	0	0	12.616822429906541	71.50243519608523
Camp	9	5.786064070734672	4.390483831488604	72847543	0.8822485246514729	0	0	93.91076115485563	26.744186046511626
Ngp	9	5.803447126604366	4.245495915711345	72774021	0.8813581078527974	0	0	94.01574803149606	30.698597268364708
Ltf	9	4.076239304629092	3.0239378513685242	68548015.5	0.8301774233162715	0	0	93.07086614173228	24.247877445551865
Lcn2	9	4.893463034801492	2.9682338478455357	68855868.5	0.8339057969013564	0	0	94.12073490813648	46.83462532299741
Chil3	9	3.917497585180939	2.8934963910364093	75310779.5	0.9120805090739627	0	0	94.27821522309712	33.536360280546326
Hmgn2	9	3.4379364408386843	2.402254103766346	77765445	0.9418086910647797	0	0	96.69291338582677	47.2452934662237
Hmgb2	9	3.7218089798324736	1.9169845235950358	77828025	0.9425665905133951	0	0	98.74015748031496	74.12559985234404
Stmn1	9	2.1153318147614724	1.9062867986388627	78223347.5	0.9473542975248249	0	0	96.64041994750656	12.061646363971946
H2afz	9	3.574088834296896	1.8331170925134577	76575364	0.9273957518876031	0	0	98.47769028871392	69.54134366925064
Wfdc21	9	3.324962389847026	1.8016723039415903	62083059	0.7518810512058086	0	0	94.38320209973753	45.95330380214101
