feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Pdcd1	16	1.3986676615470566	1.2140672335859497	16903014	0.8258743790556515	0	0	74.35897435897436	11.033365727243279
Nr4a2	16	1.6730842893677331	1.0390580592963476	15495388.5	0.7570983704837246	1.409324558326212e-153	3.888892595347159e-151	79.18552036199095	35.14415289925494
Cst7	16	1.7523712595602188	0.9164953416624289	15659546.5	0.7651190634984152	5.052875419353213e-132	1.1407837966001292e-129	82.95625942684767	55.587949465500486
Rps21	16	2.801239287528946	-0.8050776721871147	3379242	0.16510838767741529	5.666170837818644e-192	2.6133189356996417e-189	97.43589743589743	98.837058632977
Sh2d2a	16	2.071945150206202	1.4381313447297386	17729357.5	0.866249185877037	5.84248624989289e-276	5.547784369935057e-273	88.9894419306184	43.56333009394234
Rps27	16	2.873320424715299	-0.980920830784358	2670058	0.13045794630428484	2.6868906579550217e-233	1.770331936573018e-230	97.28506787330316	99.10592808551992
S100a4	16	1.4895264302877473	0.9735437213365643	14366936	0.7019626409782472	1.2453652954369688e-127	2.6626899710716916e-125	61.840120663650076	22.542921930677032
S100a6	16	2.7655901728789236	1.2549591383258007	14974304	0.7316383940633641	2.1569003459021863e-100	3.6268503993464625e-98	89.29110105580695	56.90962099125364
S100a11	16	2.4504549012432064	1.1524286519025522	16756366.5	0.8187092419385337	1.170674658492433e-177	4.446497805815082e-175	95.77677224736048	72.14771622934887
Tox	16	1.5141411010724963	1.10713969344746	16425934.5	0.8025644690110476	6.063839116987561e-255	4.894276147298585e-252	79.78883861236802	25.992873339812117
Jun	16	0.8412731687349612	-0.977977226164782	5979903	0.29217562482868603	1.2999054747012572e-76	1.5372691666934099e-74	41.17647058823529	73.64755425979915
Tnfrsf9	16	1.2857950899779511	1.1882502740944147	16308919	0.7968471393441381	0	0	63.95173453996983	6.624554583738257
Sdf4	16	1.5431568582752682	0.8293595281035147	15360093.5	0.7504879118924738	2.1752162330657428e-120	4.4167834015426105e-118	78.43137254901961	52.704891480401685
Vamp8	16	1.6807778180693298	1.036716017002902	16437447	0.803126965071743	1.5043766564354166e-184	6.147949411774357e-182	84.61538461538461	46.375121477162295
Tmsb10	16	3.4124899923897933	-1.1146010227747274	2389661	0.1167578630963985	9.363717720510027e-251	6.870627877424232e-248	97.5867269984917	99.46873987690314
Lag3	16	2.763466714206509	2.3735901266164006	19086779	0.9325722474582019	0	0	96.22926093514329	17.92031098153547
Ptms	16	1.3722273844949968	1.1290861231115403	16750486.5	0.8184219475335922	0	0	76.47058823529412	15.312601230968578
Cd69	16	0.40868817585050116	-0.9289810609339824	5292089.5	0.25856933738086196	2.1432442930322938e-104	3.6805660638589145e-102	26.69683257918552	67.93002915451895
Pglyrp1	16	2.243620195252928	1.48708049682159	17670253.5	0.8633613885114485	2.8126599679085705e-260	2.3896507122086368e-257	92.3076923076923	47.86524133462909
Nkg7	16	4.252163584781808	1.6131083301290152	18491080	0.9034666369600343	8.872907353069615e-278	9.877993582546639e-275	99.84917043740573	92.91545189504373
Ucp2	16	2.1662366731879716	0.8618412353667169	15891783	0.7764660442931751	2.808233646784926e-133	6.617797320178929e-131	90.79939668174963	75.75963718820861
Arl6ip1	16	2.3831201603329184	1.1912751278341804	17131540	0.8370400663317831	6.102615090851303e-199	2.940640719524393e-196	94.7209653092006	71.0722384191772
Casp3	16	1.0587916900229022	0.8666272045207011	15656144	0.7649528187343313	0	0	63.95173453996983	14.049238743116293
Klf2	16	0.46496104399624794	-1.4800865660970046	3312404	0.16184271022206195	6.42298603211566e-197	3.049501530100795e-194	28.50678733031674	82.68545513443473
Cd3g	16	2.92685126949614	0.9490431471829253	17272390.5	0.8439219643901517	2.044861250647337e-202	1.0315366480804575e-199	98.49170437405732	93.04178814382897
Cd3e	16	2.996030931328469	0.9028793895015639	17524880.5	0.8562585229451977	5.268440613635398e-217	3.0925746402039787e-214	99.09502262443439	94.76514415289925
Anxa2	16	1.4572126871572952	1.011537652822997	15592712	0.7618535570516363	8.258104622029467e-180	3.2122037074966427e-177	72.2473604826546	28.830579850988013
Bcl2a1b	16	1.0681659691591063	0.8084092315217168	15380642.5	0.7514919276623958	2.0658309373155804e-228	1.2826029194467984e-225	65.61085972850678	18.23777129899579
Prf1	16	2.0562517175546238	1.618937571028248	17899304	0.8745527026439391	0	0	87.93363499245852	30.657596371882086
Ifng	16	1.4408215017191748	0.9530731071492119	15171470	0.741271844513141	3.0416942926507525e-161	9.352485736974243e-159	72.09653092006033	26.56300615484289
Havcr2	16	0.9668999852078597	0.8703366180929514	15935866	0.7786199217171607	0	0	61.840120663650076	6.563006154842889
Tcf7	16	0.012071276195002065	-0.9550922130885775	4207813	0.20559202924148903	2.6477193032103155e-160	7.988936234032246e-158	0.603318250377074	59.543245869776484
Ccl5	16	5.944123270050644	2.375321349019274	16571065	0.8096554861260744	5.333270900091493e-168	1.7750994949428234e-165	99.69834087481146	71.59701976028506
Ccl3	16	2.710058567387552	2.3662182824789584	17853694.5	0.872324241051732	0	0	84.16289592760181	14.765144152899254
Ccl4	16	3.2358075841015714	2.4860275870134716	17567034.5	0.8583181502149089	0	0	89.29110105580695	30.275348234531908
Id2	16	2.0292349545407338	0.9611456720098221	15379450	0.7514336625981284	1.763220451633461e-116	3.408716903053071e-114	87.78280542986425	59.290573372206026
Rps29	16	2.5362760462696805	-1.0173488314697008	3135581.5	0.15320323489591198	1.02711965860945e-205	5.436157078394441e-203	93.66515837104072	98.20537738905087
Fos	16	0.9969002046443239	-0.8335913090855541	6197434	0.3028041008833326	1.5189455974321416e-68	1.5276996452678098e-66	52.1870286576169	78.53255587949465
Batf	16	1.231583282722468	0.8863672879303042	15471355	0.7559241034631191	4.73994769405831e-189	2.096290565790035e-186	68.92911010558069	24.9757045675413
Gzmk	16	1.5713130830763729	0.9262339379989964	14643942	0.7154970413073655	1.4445787429184684e-123	3.0284561503326463e-121	74.6606334841629	28.360868156786523
Gzmb	16	1.6435552623811873	1.1282463311022173	15366178.5	0.750785222513914	8.006083000129437e-184	3.230954870739736e-181	72.6998491704374	24.45092322643343
Ctsb	16	1.6068763906625214	1.1336286394538106	16804002.5	0.8210367174953009	9.079483164391208e-237	6.37241552092109e-234	81.2971342383107	35.50372529964367
Il7r	16	0.03945794464942596	-1.1072738727746438	4277262	0.20898527909332232	4.436765505257096e-156	1.2564997748879416e-153	3.167420814479638	60.204081632653065
Sub1	16	2.6232399130150648	1.0827180646131915	16684344.5	0.8151902763547422	2.541115025686824e-171	9.015373472999902e-169	96.22926093514329	81.399416909621
Ly6e	16	1.1539741637713754	-0.8303273933909818	5482807	0.2678877167472606	2.0898243206009396e-93	3.1676046098873865e-91	61.38763197586727	88.73987690314222
Ly6c2	16	0.14832538234712578	-1.308686769602335	5264560.5	0.2572242816540536	3.408991591481398e-113	6.474076090057467e-111	9.803921568627452	54.19825072886297
Il2rb	16	1.9563571500732129	0.9215008534997082	15722729	0.7682061347127374	3.617284739961671e-131	8.054071574459487e-129	89.14027149321268	61.017168772270814
Lgals1	16	2.2496781479245653	1.0244249591921224	14790283	0.7226472029593278	1.3723319671923673e-92	2.0417390581016398e-90	83.55957767722474	57.635244574020085
Tigit	16	2.0287602749889238	1.6103447795736845	17878729	0.8735474165246074	0	0	89.59276018099548	22.67573696145125
Rps28	16	2.315696541217826	-1.0341533393839097	3039386.5	0.14850318637833643	2.834857549015833e-211	1.605673262631161e-208	93.21266968325791	97.42792355037253
Zfp36l2	16	0.6310011842424059	-1.0072349954788353	4730664.5	0.23113834056211008	1.2522625144338317e-125	2.659822057795806e-123	40.57315233785822	79.64690638160026
AW112010	16	3.8875456504128767	1.6462612010016224	18338225	0.8959982039213732	9.616439769554059e-268	8.390993458379806e-265	99.84917043740573	91.31843213475867
Sh2d1a	16	1.5372918637598707	0.8780755286456058	15465579.5	0.7556419148856124	5.8222012438436445e-134	1.3821306408639122e-131	79.63800904977376	44.86232588273404
Rpl36a	16	2.043113058693012	-0.8058497378054117	4056874	0.19821721118239727	2.674487236395774e-156	7.641223046640493e-154	90.64856711915536	94.85260770975057
Rgs1	2	1.0990018933962225	0.8334990686041905	70106207.5	0.6995374890057112	0	0	53.01171221416621	19.282928400186066
Sell	2	0.10109992254755087	-0.9037577741189207	21643710.5	0.2159664234573885	0	0	6.19074177356386	63.12305435288225
Tagln2	2	0.3080241849326218	-0.9355743865146178	22004341.5	0.21956489088550632	0	0	19.715560513106524	73.76462589902314
Vim	2	0.4185429310370496	-0.9432147430668136	25736514.5	0.25680545804861965	0	0	22.86670384829894	69.93595019143378
Rpl35	2	2.37142413470795	-0.9725852923131395	15345520	0.15312148397539435	0	0	90.23982152816508	98.1858517908899
Nr4a2	2	1.602366084640435	1.0679416445705212	73824879.5	0.7366433397724331	0	0	68.04238706079197	31.967653057573266
S100a11	2	2.0556314220098817	0.8274771429336731	73663242	0.7350304798715583	0	0	85.13664249860568	71.04161448456006
Rps20	2	3.3952033324797286	-0.8710880879340728	14042433	0.140118951953733	0	0	98.6893474623536	99.64933624360397
Rplp0	2	3.19208714521476	-0.8257471428598153	16360409.5	0.1632483083717684	0	0	96.98828778583379	99.55630300211114
Tmsb10	2	3.488966322290689	-1.1448887344720688	11370027.5	0.11345301323389778	0	0	96.76519799219186	99.77099509786382
Lag3	2	1.834463569654095	1.5736383530066562	82011504	0.8183315518492686	0	0	73.39654210819855	12.659677246216052
Rps19	2	2.939557858766181	-0.9860758618125325	13345489	0.13316466825870363	0	0	96.62576687116564	99.40959673668014
Nkg7	2	3.9641471405089774	1.4568515981617893	87555241.5	0.873648368273218	0	0	99.49804796430564	92.23530253694493
