feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Nkg7	4	1.6732484956918103	-1.0748499898800574	14935016.5	0.23104515243827164	0	0	82.3956442831216	93.86272972143612
Fos	4	0.8319535266640008	-1.0547317436061434	16495645	0.2551881220615065	0	0	45.37205081669691	80.42892700057963
Ly6c2	6	2.8340020410601685	1.4807182046664757	37895183	0.7806368994022528	0	0	94.88601355514479	51.00635239050485
Klra7	6	0.9239146808109135	0.8772504049692659	38266122.5	0.7882782152166089	0	0	60.7516943930992	4.139083918421933
Ccl5	6	4.654160428715921	1.0916005271954914	26763022.5	0.5513155300776019	1.7786327686571416e-12	6.669356438570943e-11	99.75354282193469	70.69207622868606
Ly6c2	7	2.861753202728523	1.5040916136298172	35547115	0.7860812608183401	0	0	94.82071713147411	51.180604122956005
Junb	7	1.4102442628167349	-1.3376658950683298	8170203.5	0.18067412414263198	0	0	72.57636122177955	91.48433076897459
Nfkbia	7	0.812777653008934	-0.9214814859221013	11290557.5	0.24967696182775917	9.091343087657383e-239	7.337850289625465e-235	55.31208499335989	79.908082725547
Dusp1	7	0.4206619737457493	-0.9675125389378567	11453407.5	0.2532781917257204	3.879145171398906e-238	2.5047640371722737e-234	30.0796812749004	69.0445265927332
Fos	7	0.87328794134101	-0.9868061814438491	11878118.5	0.2626701594947902	4.5730455676699587e-215	1.6404530683580512e-211	52.058432934926955	79.27864921570587
Gzmk	8	1.909262493281285	1.2976295307971206	30537054.5	0.7850618425661895	0	0	83.98133748055989	27.010943234039743
Itga4	8	1.8766953504261046	1.15646137607674	30665567	0.788365706075448	0	0	84.13685847589424	41.207392468674584
Nr4a2	8	1.735458068585709	1.1254853264971296	29582248	0.7605152003815553	1.0763158625361854e-297	1.1582952540660248e-293	75.89424572317263	34.376963004595495
Ccl5	8	5.732175179505475	2.203286636858669	30301761.5	0.7790128126532708	4.376905346829966e-258	2.826167782448109e-254	99.68895800933126	71.01861341620656
Nkg7	8	3.5849392694253015	0.9507412244171647	29318162	0.7537259456498674	2.62657225232953e-209	7.708989560587171e-206	99.61119751166407	92.78275531457665
Gzma	9	1.970800236968542	1.9042722327418191	26591310.5	0.7820060569398221	0	0	58.497316636851515	3.2155186585566335
Ahnak	9	2.4016556545025582	1.5612237044948256	29537541	0.8686497782464813	0	0	90.7871198568873	50.43235245766892
Lgals1	9	2.747062503426458	1.5554173720960711	28308323.5	0.8325005433189124	0	0	94.00715563506262	56.86338977478218
Zeb2	9	1.1514275300934145	1.1077379464169241	26666381.5	0.7842137697451209	0	0	58.94454382826476	3.5969094196942297
Rps20	9	3.2541397203858806	-0.9466532195840487	4766778.5	0.14018299922038516	0	0	98.56887298747765	99.57586717080387
