feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Selenoh	24	1.5798588628093502	1.2450506703211255	32259959	0.8716001875698957	0	0	89.09883720930233	23.25966131940443
Tpx2	24	1.020678289593805	0.9856963227875203	30617955.5	0.8272365056882657	0	0	67.73255813953489	2.658140788519806
Ube2c	24	1.8354192221096894	1.775180043276139	32393155	0.8751988796383995	0	0	77.47093023255815	3.555960369537335
Rps21	24	2.382967872895846	-0.8296980576210333	7652710.5	0.2067610782523967	1.8188060407177886e-154	3.1569974744394517e-152	94.3313953488372	96.02951837463056
Ccna2	24	0.8546436967296674	0.8194956211178079	28873800.5	0.7801128926312568	0	0	58.43023255813954	2.5856460397419934
Hdgf	24	1.1642055985614619	0.8000664454355897	28467826.5	0.7691442793559423	5.2568829553311e-218	1.238820921261785e-215	77.32558139534885	25.326691079428223
Cks1b	24	1.309801747780716	1.2261915502442688	32270785	0.8718926846443845	0	0	78.63372093023256	6.394408610145547
Rps27	24	2.451748927197307	-1.10209188546761	5375972.5	0.14524812754320612	4.244409889336566e-225	1.0303065659942183e-222	95.63953488372093	97.54633157982788
Anp32e	24	1.3996878047487287	0.9344426950131302	28854562.5	0.7795931199803222	9.34941138743158e-209	2.1108094170855144e-206	80.52325581395348	30.280498912578768
H2afz	24	3.4132467075092805	1.6674480150087787	33536070.5	0.9060781924167121	3.154677280685821e-298	9.608373208202051e-296	98.98255813953489	75.99122627655818
Anp32b	24	1.7114299199199088	0.847201621201828	27829846.5	0.7519073235474789	1.33003671905816e-129	1.8118242816368226e-127	89.82558139534885	50.415450675688234
Txn1	24	1.9215267832083756	0.970626985131344	28462437	0.768998665742146	1.0580211399161099e-145	1.7164930905623924e-143	91.56976744186046	51.99360559138986
Cdc20	24	1.1593463958157884	1.1303593286106384	31354636.5	0.8471401669972952	0	0	71.07558139534885	2.4741156570068963
Cdca8	24	1.2397394205056018	1.1848106677748527	32223148.5	0.8706056407787933	0	0	77.32558139534885	3.9556109076714314
Hmgn2	24	2.0554824937296545	1.6057665032361772	33048239	0.8928979516450948	0	0	91.86046511627907	27.971819989962267
Stmn1	24	1.7474313774835537	1.56473663056008	32963096	0.8905975564471261	0	0	86.48255813953489	10.07305240069149
Cenpa	24	2.145865056864435	2.0001583424186	35239247.5	0.9520946610881302	0	0	93.45930232558139	10.041452125583211
Ran	24	2.074253829647642	1.2012664970642848	30988660.5	0.8372522204488795	1.0817387477759015e-230	2.7072818195306187e-228	92.73255813953489	50.36712084316969
Hmgb1	24	2.457090630738584	1.1501642344288945	30419434	0.8218728480147808	5.5263919662571e-192	1.1661409452981078e-189	96.80232558139535	67.4814580738703
Cdca3	24	0.9435536102638895	0.9073755934705342	30358138	0.8202167515176562	0	0	66.56976744186046	2.7083294607505994
Ube2s	24	2.094035596839042	0.9072065103316154	27606259	0.7458664322078995	4.0558477398579935e-115	4.959963798534672e-113	90.55232558139535	62.191200252802204
Calm3	24	1.5820947027215007	0.9370001911531877	29090906.5	0.7859786666802117	6.380378630213831e-184	1.2955378872732926e-181	89.97093023255815	40.60635351413648
Mki67	24	1.4747877892057946	1.3692801223141804	31944142	0.8630674378401839	0	0	78.05232558139535	6.34050225849025
