sample_id	age	genotype	new_annotation	clonality_trust4
076	14mos	CD70-/-	10_Follicular IFN-stimulated	-2.22044604925031e-16
076	14mos	CD70-/-	15_Plasmablasts	0.111098331329682
076	14mos	CD70-/-	9_Follicular Hspa1+	2.22044604925031e-16
076	14mos	CD70-/-	23_Ig-restricted	0
076	14mos	CD70-/-	14_Follicular Serpina3+	NA
076	14mos	CD70-/-	24_Follicular	NA
076	14mos	CD70-/-	25_Ig-restricted	NA
076	14mos	CD70-/-	5_Atypical Marginal Zone	2.22044604925031e-16
076	14mos	CD70-/-	19_Cycling MHCII low	NA
076	14mos	CD70-/-	27_Light Zone	NA
076	14mos	CD70-/-	18_Cycling MHCII low	NA
076	14mos	CD70-/-	20_Ig-restricted	NA
076	14mos	CD70-/-	17_Ig-restricted	NA
076	14mos	CD70-/-	21_Cycling MHCII low	NA
076	14mos	CD70-/-	22_Pre-plasmablasts	NA
126	14mos	CD70-/-	10_Follicular IFN-stimulated	0
126	14mos	CD70-/-	8_Age-associated/autoimmune	0
126	14mos	CD70-/-	24_Follicular	0.0151413382124537
126	14mos	CD70-/-	11_Follicular	1.11022302462516e-16
126	14mos	CD70-/-	25_Ig-restricted	0
126	14mos	CD70-/-	1_Marginal Zone	0.00483742570593459
126	14mos	CD70-/-	9_Follicular Hspa1+	0.00280965195111427
126	14mos	CD70-/-	2_Transitional (T2)	0.0046691287262165
126	14mos	CD70-/-	0_Follicular	0.0012456390711969
126	14mos	CD70-/-	6_Follicular	0.00398771822168431
126	14mos	CD70-/-	17_Ig-restricted	0
126	14mos	CD70-/-	3_Atypical CD21lowCD23low	0
126	14mos	CD70-/-	7_Age-associated/autoimmune	0.00764650566667535
126	14mos	CD70-/-	12_Follicular	0.0070089813734856
126	14mos	CD70-/-	4_Atypical CD21-CD23-	0.0192336011142428
126	14mos	CD70-/-	23_Ig-restricted	0
126	14mos	CD70-/-	13_Follicular	0.00816265386196491
126	14mos	CD70-/-	22_Pre-plasmablasts	2.22044604925031e-16
126	14mos	CD70-/-	20_Ig-restricted	0
126	14mos	CD70-/-	14_Follicular Serpina3+	0
126	14mos	CD70-/-	5_Atypical Marginal Zone	0.0233853313272868
126	14mos	CD70-/-	16_Other	0.0302761001317527
126	14mos	CD70-/-	15_Plasmablasts	0.0115102565485826
126	14mos	CD70-/-	27_Light Zone	2.22044604925031e-16
126	14mos	CD70-/-	18_Cycling MHCII low	0.0390359525563188
126	14mos	CD70-/-	19_Cycling MHCII low	0.0817041659455106
126	14mos	CD70-/-	21_Cycling MHCII low	NA
035	14mos	Bcl6tg/+	5_Atypical Marginal Zone	2.22044604925031e-16
035	14mos	Bcl6tg/+	6_Follicular	0
035	14mos	Bcl6tg/+	10_Follicular IFN-stimulated	0
035	14mos	Bcl6tg/+	9_Follicular Hspa1+	0
035	14mos	Bcl6tg/+	0_Follicular	1.11022302462516e-16
035	14mos	Bcl6tg/+	11_Follicular	0
035	14mos	Bcl6tg/+	14_Follicular Serpina3+	0
035	14mos	Bcl6tg/+	8_Age-associated/autoimmune	0.053605369642814
035	14mos	Bcl6tg/+	18_Cycling MHCII low	NA
035	14mos	Bcl6tg/+	3_Atypical CD21lowCD23low	2.22044604925031e-16
035	14mos	Bcl6tg/+	13_Follicular	2.22044604925031e-16
035	14mos	Bcl6tg/+	21_Cycling MHCII low	NA
035	14mos	Bcl6tg/+	20_Ig-restricted	NA
035	14mos	Bcl6tg/+	12_Follicular	0
035	14mos	Bcl6tg/+	17_Ig-restricted	NA
035	14mos	Bcl6tg/+	1_Marginal Zone	0
035	14mos	Bcl6tg/+	4_Atypical CD21-CD23-	NA
035	14mos	Bcl6tg/+	22_Pre-plasmablasts	NA
035	14mos	Bcl6tg/+	2_Transitional (T2)	2.22044604925031e-16
035	14mos	Bcl6tg/+	19_Cycling MHCII low	NA
035	14mos	Bcl6tg/+	23_Ig-restricted	NA
035	14mos	Bcl6tg/+	16_Other	2.22044604925031e-16
035	14mos	Bcl6tg/+	15_Plasmablasts	NA
035	14mos	Bcl6tg/+	7_Age-associated/autoimmune	NA
035	14mos	Bcl6tg/+	27_Light Zone	2.22044604925031e-16
035	14mos	Bcl6tg/+	25_Ig-restricted	NA
035	14mos	Bcl6tg/+	24_Follicular	NA
031	14mos	Bcl6tg/+	2_Transitional (T2)	1.11022302462516e-16
031	14mos	Bcl6tg/+	8_Age-associated/autoimmune	0.11345910717791
031	14mos	Bcl6tg/+	1_Marginal Zone	0
031	14mos	Bcl6tg/+	14_Follicular Serpina3+	0
031	14mos	Bcl6tg/+	9_Follicular Hspa1+	2.22044604925031e-16
031	14mos	Bcl6tg/+	24_Follicular	NA
031	14mos	Bcl6tg/+	10_Follicular IFN-stimulated	0
031	14mos	Bcl6tg/+	13_Follicular	2.22044604925031e-16
031	14mos	Bcl6tg/+	16_Other	NA
031	14mos	Bcl6tg/+	11_Follicular	0
031	14mos	Bcl6tg/+	6_Follicular	-2.22044604925031e-16
031	14mos	Bcl6tg/+	4_Atypical CD21-CD23-	0.427444792809209
031	14mos	Bcl6tg/+	7_Age-associated/autoimmune	0.677243041102602
031	14mos	Bcl6tg/+	20_Ig-restricted	NA
031	14mos	Bcl6tg/+	0_Follicular	0
031	14mos	Bcl6tg/+	5_Atypical Marginal Zone	0.0204302354529391
031	14mos	Bcl6tg/+	3_Atypical CD21lowCD23low	0.0174324069266364
031	14mos	Bcl6tg/+	22_Pre-plasmablasts	0.343295451785661
031	14mos	Bcl6tg/+	12_Follicular	NA
031	14mos	Bcl6tg/+	23_Ig-restricted	NA
031	14mos	Bcl6tg/+	19_Cycling MHCII low	0.0302761001317527
031	14mos	Bcl6tg/+	21_Cycling MHCII low	0.188721875540867
031	14mos	Bcl6tg/+	18_Cycling MHCII low	0.278071905112638
031	14mos	Bcl6tg/+	27_Light Zone	NA
031	14mos	Bcl6tg/+	17_Ig-restricted	2.22044604925031e-16
031	14mos	Bcl6tg/+	15_Plasmablasts	0.220338315399698
031	14mos	Bcl6tg/+	25_Ig-restricted	NA
032b	14mos	Bcl6tg/+	8_Age-associated/autoimmune	0.315961564360958
032b	14mos	Bcl6tg/+	14_Follicular Serpina3+	2.22044604925031e-16
032b	14mos	Bcl6tg/+	17_Ig-restricted	NA
032b	14mos	Bcl6tg/+	1_Marginal Zone	0
032b	14mos	Bcl6tg/+	2_Transitional (T2)	NA
032b	14mos	Bcl6tg/+	10_Follicular IFN-stimulated	0
032b	14mos	Bcl6tg/+	0_Follicular	-2.22044604925031e-16
032b	14mos	Bcl6tg/+	7_Age-associated/autoimmune	0.0047674426779013
032b	14mos	Bcl6tg/+	9_Follicular Hspa1+	NA
032b	14mos	Bcl6tg/+	12_Follicular	-2.22044604925031e-16
032b	14mos	Bcl6tg/+	3_Atypical CD21lowCD23low	0.0817041659455106
032b	14mos	Bcl6tg/+	6_Follicular	NA
032b	14mos	Bcl6tg/+	21_Cycling MHCII low	0.456435556800404
032b	14mos	Bcl6tg/+	5_Atypical Marginal Zone	NA
032b	14mos	Bcl6tg/+	24_Follicular	NA
032b	14mos	Bcl6tg/+	4_Atypical CD21-CD23-	0.0370389352054856
032b	14mos	Bcl6tg/+	16_Other	NA
032b	14mos	Bcl6tg/+	25_Ig-restricted	NA
032b	14mos	Bcl6tg/+	18_Cycling MHCII low	1
032b	14mos	Bcl6tg/+	23_Ig-restricted	NA
032b	14mos	Bcl6tg/+	22_Pre-plasmablasts	1
032b	14mos	Bcl6tg/+	15_Plasmablasts	-2.22044604925031e-16
032b	14mos	Bcl6tg/+	19_Cycling MHCII low	0.210309917857153
032b	14mos	Bcl6tg/+	27_Light Zone	NA
032b	14mos	Bcl6tg/+	13_Follicular	NA
032b	14mos	Bcl6tg/+	20_Ig-restricted	NA
036	14mos	Bcl6tg/+	0_Follicular	0
036	14mos	Bcl6tg/+	7_Age-associated/autoimmune	0
036	14mos	Bcl6tg/+	10_Follicular IFN-stimulated	0.00337013500088201
036	14mos	Bcl6tg/+	18_Cycling MHCII low	-2.22044604925031e-16
036	14mos	Bcl6tg/+	1_Marginal Zone	2.22044604925031e-16
036	14mos	Bcl6tg/+	2_Transitional (T2)	0
036	14mos	Bcl6tg/+	9_Follicular Hspa1+	-2.22044604925031e-16
036	14mos	Bcl6tg/+	11_Follicular	-2.22044604925031e-16
036	14mos	Bcl6tg/+	6_Follicular	0
036	14mos	Bcl6tg/+	3_Atypical CD21lowCD23low	1.11022302462516e-16
036	14mos	Bcl6tg/+	14_Follicular Serpina3+	0
036	14mos	Bcl6tg/+	8_Age-associated/autoimmune	0.0753065300987796
036	14mos	Bcl6tg/+	15_Plasmablasts	0
036	14mos	Bcl6tg/+	12_Follicular	0
036	14mos	Bcl6tg/+	25_Ig-restricted	NA
036	14mos	Bcl6tg/+	24_Follicular	0
036	14mos	Bcl6tg/+	4_Atypical CD21-CD23-	0.0176631873736754
036	14mos	Bcl6tg/+	27_Light Zone	0
036	14mos	Bcl6tg/+	13_Follicular	2.22044604925031e-16
036	14mos	Bcl6tg/+	5_Atypical Marginal Zone	0.00922444564703928
036	14mos	Bcl6tg/+	16_Other	0
036	14mos	Bcl6tg/+	19_Cycling MHCII low	2.22044604925031e-16
036	14mos	Bcl6tg/+	23_Ig-restricted	0
036	14mos	Bcl6tg/+	22_Pre-plasmablasts	0
036	14mos	Bcl6tg/+	17_Ig-restricted	NA
036	14mos	Bcl6tg/+	20_Ig-restricted	2.22044604925031e-16
036	14mos	Bcl6tg/+	21_Cycling MHCII low	NA
083	14mos	Bcl6tg/+	1_Marginal Zone	0.4205676264472
083	14mos	Bcl6tg/+	14_Follicular Serpina3+	-2.22044604925031e-16
083	14mos	Bcl6tg/+	2_Transitional (T2)	0
083	14mos	Bcl6tg/+	20_Ig-restricted	0
083	14mos	Bcl6tg/+	19_Cycling MHCII low	0.210309917857153
083	14mos	Bcl6tg/+	13_Follicular	0.0390359525563188
083	14mos	Bcl6tg/+	11_Follicular	-2.22044604925031e-16
083	14mos	Bcl6tg/+	8_Age-associated/autoimmune	0.04212080337997
083	14mos	Bcl6tg/+	5_Atypical Marginal Zone	0.816053086828743
083	14mos	Bcl6tg/+	0_Follicular	0
083	14mos	Bcl6tg/+	12_Follicular	2.22044604925031e-16
083	14mos	Bcl6tg/+	15_Plasmablasts	0.0151413382124537
083	14mos	Bcl6tg/+	6_Follicular	0
083	14mos	Bcl6tg/+	3_Atypical CD21lowCD23low	0.669472623692057
083	14mos	Bcl6tg/+	4_Atypical CD21-CD23-	0.314724032945345
083	14mos	Bcl6tg/+	18_Cycling MHCII low	0.503303635494819
083	14mos	Bcl6tg/+	21_Cycling MHCII low	0.278071905112638
083	14mos	Bcl6tg/+	10_Follicular IFN-stimulated	0
083	14mos	Bcl6tg/+	7_Age-associated/autoimmune	0.0162726037405871
083	14mos	Bcl6tg/+	9_Follicular Hspa1+	NA
083	14mos	Bcl6tg/+	16_Other	NA
083	14mos	Bcl6tg/+	27_Light Zone	NA
083	14mos	Bcl6tg/+	25_Ig-restricted	NA
083	14mos	Bcl6tg/+	24_Follicular	NA
083	14mos	Bcl6tg/+	23_Ig-restricted	NA
083	14mos	Bcl6tg/+	22_Pre-plasmablasts	0.0204302354529391
083	14mos	Bcl6tg/+	17_Ig-restricted	NA
089	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.26051570815102
089	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.643410840963251
089	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0.0193113712025328
089	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	0
089	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.671513994713582
089	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.827541576972807
089	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.560104334434127
089	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0.0753065300987796
089	14mos	CD70-/-;Bcl6tg/+	6_Follicular	0.0193113712025328
089	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0.00816265386196491
089	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.091366255308411
089	14mos	CD70-/-;Bcl6tg/+	0_Follicular	0.000968369494893651
089	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0
089	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	0.0244962409938916
089	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	0.152016389065382
089	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0.0797892907562731
089	14mos	CD70-/-;Bcl6tg/+	24_Follicular	-2.22044604925031e-16
089	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	0.0107027441482301
089	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	0.678103169189117
089	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	0.396240625180289
089	14mos	CD70-/-;Bcl6tg/+	12_Follicular	0.0088769396271976
089	14mos	CD70-/-;Bcl6tg/+	16_Other	0
089	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	0.053605369642814
089	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	2.22044604925031e-16
089	14mos	CD70-/-;Bcl6tg/+	20_Ig-restricted	2.22044604925031e-16
089	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	2.22044604925031e-16
089	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	0.0244962409938916
090	14mos	CD70-/-;Bcl6tg/+	6_Follicular	0
090	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0.0693717755834222
090	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	0.00836842971347795
090	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.452269161196997
090	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	0.278071905112638
090	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.789608074543859
090	14mos	CD70-/-;Bcl6tg/+	0_Follicular	0.000653191453519608
090	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0.0038148721009269
090	14mos	CD70-/-;Bcl6tg/+	12_Follicular	0
090	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0
090	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0.0123116632831665
090	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.218564901232675
090	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.551004912196374
090	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.523285245124176
090	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	0
090	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.0647327374755038
090	14mos	CD70-/-;Bcl6tg/+	24_Follicular	0
090	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	2.22044604925031e-16
090	14mos	CD70-/-;Bcl6tg/+	20_Ig-restricted	0
090	14mos	CD70-/-;Bcl6tg/+	16_Other	0.0390359525563188
090	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	2.22044604925031e-16
090	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0
090	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	0.0590416099107006
090	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	0
090	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	0.0302761001317527
090	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	0.0943609377704336
090	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	0.135026479282073
087	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.00233003642006768
087	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	NA
087	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	0
087	14mos	CD70-/-;Bcl6tg/+	12_Follicular	0
087	14mos	CD70-/-;Bcl6tg/+	0_Follicular	0.00208110213793722
087	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.249202331175143
087	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0
087	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0
087	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	0
087	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0.00816265386196491
087	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.0287279920738848
087	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	NA
087	14mos	CD70-/-;Bcl6tg/+	6_Follicular	0
087	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	0
087	14mos	CD70-/-;Bcl6tg/+	20_Ig-restricted	0
087	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0
087	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.0944725159247606
087	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0.00971288324585562
087	14mos	CD70-/-;Bcl6tg/+	16_Other	NA
087	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	NA
087	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.484726554764906
087	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	0
087	14mos	CD70-/-;Bcl6tg/+	24_Follicular	2.22044604925031e-16
087	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	NA
087	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	2.22044604925031e-16
087	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	NA
087	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.177622660637882
100	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.101664070424169
100	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.246903441057829
100	14mos	CD70-/-;Bcl6tg/+	0_Follicular	0.00563128455442397
100	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.274356251919878
100	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.573009041635779
100	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.189410031475291
100	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	0.125
100	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	NA
100	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	0.00653744273195178
100	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	2.22044604925031e-16
100	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0
100	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.152947918117477
100	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0.668090220997818
100	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0
100	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0
100	14mos	CD70-/-;Bcl6tg/+	12_Follicular	0
100	14mos	CD70-/-;Bcl6tg/+	16_Other	NA
100	14mos	CD70-/-;Bcl6tg/+	20_Ig-restricted	NA
100	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	0
100	14mos	CD70-/-;Bcl6tg/+	6_Follicular	0
100	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0
100	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	NA
100	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	0.177622660637882
100	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	0.053605369642814
100	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	0.0302761001317527
100	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	0.0817041659455106
100	14mos	CD70-/-;Bcl6tg/+	24_Follicular	NA
106	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.3933618032061
106	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	2.22044604925031e-16
106	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.416520732068147
106	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	0.262640630438687
106	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.660376830492161
106	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	0.182418266235599
106	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0.137450101400249
106	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.458353714093725
106	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.565196507995679
106	14mos	CD70-/-;Bcl6tg/+	6_Follicular	NA
106	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	0.214524702772666
106	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0.0233853313272868
106	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0
106	14mos	CD70-/-;Bcl6tg/+	12_Follicular	0.330408054464221
106	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	0.167751110399769
106	14mos	CD70-/-;Bcl6tg/+	16_Other	NA
106	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.0853419342639096
106	14mos	CD70-/-;Bcl6tg/+	0_Follicular	0.0204302354529391
106	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	1
106	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0.103759374819711
106	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0.0817041659455106
106	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	0.053605369642814
106	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	NA
106	14mos	CD70-/-;Bcl6tg/+	24_Follicular	NA
106	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	NA
106	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	NA
220	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.906094182027986
220	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	0.18265457785349
220	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.817443500940105
220	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.288870836227801
220	14mos	CD70-/-;Bcl6tg/+	0_Follicular	0
220	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	NA
220	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.481594785704476
220	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	0.695778802348395
220	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.868893470417655
220	14mos	CD70-/-;Bcl6tg/+	6_Follicular	0.167751110399769
220	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	0
220	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.191253086992446
220	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0
220	14mos	CD70-/-;Bcl6tg/+	12_Follicular	2.22044604925031e-16
220	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0.188721875540867
220	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0
220	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	1
220	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	0.524002959045608
220	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0.350456822477444
220	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0.053605369642814
220	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	NA
220	14mos	CD70-/-;Bcl6tg/+	24_Follicular	NA
220	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	NA
220	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	NA
220	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	0.349977578351646
220	14mos	CD70-/-;Bcl6tg/+	16_Other	NA
220	14mos	CD70-/-;Bcl6tg/+	20_Ig-restricted	NA
90b	14mos	CD70-/-;Bcl6tg/+	8_Age-associated/autoimmune	0.567045086677343
90b	14mos	CD70-/-;Bcl6tg/+	5_Atypical Marginal Zone	0.656998804150591
90b	14mos	CD70-/-;Bcl6tg/+	4_Atypical CD21-CD23-	0.888305315367502
90b	14mos	CD70-/-;Bcl6tg/+	19_Cycling MHCII low	0.512510379025112
90b	14mos	CD70-/-;Bcl6tg/+	0_Follicular	-2.22044604925031e-16
90b	14mos	CD70-/-;Bcl6tg/+	15_Plasmablasts	0.656311273804592
90b	14mos	CD70-/-;Bcl6tg/+	3_Atypical CD21lowCD23low	0.745843178937118
90b	14mos	CD70-/-;Bcl6tg/+	1_Marginal Zone	0.189478368690091
90b	14mos	CD70-/-;Bcl6tg/+	11_Follicular	0.0244962409938916
90b	14mos	CD70-/-;Bcl6tg/+	6_Follicular	NA
90b	14mos	CD70-/-;Bcl6tg/+	18_Cycling MHCII low	0.728058696165199
90b	14mos	CD70-/-;Bcl6tg/+	2_Transitional (T2)	0.0224900814600464
90b	14mos	CD70-/-;Bcl6tg/+	22_Pre-plasmablasts	0.837220681068111
90b	14mos	CD70-/-;Bcl6tg/+	9_Follicular Hspa1+	NA
90b	14mos	CD70-/-;Bcl6tg/+	7_Age-associated/autoimmune	0.230892202185332
90b	14mos	CD70-/-;Bcl6tg/+	21_Cycling MHCII low	0.690456570849675
90b	14mos	CD70-/-;Bcl6tg/+	12_Follicular	0.0716167882304136
90b	14mos	CD70-/-;Bcl6tg/+	27_Light Zone	NA
90b	14mos	CD70-/-;Bcl6tg/+	25_Ig-restricted	NA
90b	14mos	CD70-/-;Bcl6tg/+	14_Follicular Serpina3+	0
90b	14mos	CD70-/-;Bcl6tg/+	10_Follicular IFN-stimulated	0.0693717755834222
90b	14mos	CD70-/-;Bcl6tg/+	13_Follicular	0.0390359525563188
90b	14mos	CD70-/-;Bcl6tg/+	23_Ig-restricted	2.22044604925031e-16
90b	14mos	CD70-/-;Bcl6tg/+	16_Other	NA
90b	14mos	CD70-/-;Bcl6tg/+	24_Follicular	NA
90b	14mos	CD70-/-;Bcl6tg/+	17_Ig-restricted	NA
90b	14mos	CD70-/-;Bcl6tg/+	20_Ig-restricted	NA
207	18mos	WT	1_Marginal Zone	1.11022302462516e-16
207	18mos	WT	7_Age-associated/autoimmune	0.334384401014073
207	18mos	WT	11_Follicular	0
207	18mos	WT	0_Follicular	0
207	18mos	WT	6_Follicular	0
207	18mos	WT	3_Atypical CD21lowCD23low	0
207	18mos	WT	13_Follicular	0
207	18mos	WT	15_Plasmablasts	0.021162085840369
207	18mos	WT	2_Transitional (T2)	0
207	18mos	WT	16_Other	0
207	18mos	WT	25_Ig-restricted	NA
207	18mos	WT	5_Atypical Marginal Zone	0
207	18mos	WT	17_Ig-restricted	2.22044604925031e-16
207	18mos	WT	14_Follicular Serpina3+	0
207	18mos	WT	8_Age-associated/autoimmune	0.0380444252210302
207	18mos	WT	9_Follicular Hspa1+	0
207	18mos	WT	12_Follicular	-2.22044604925031e-16
207	18mos	WT	20_Ig-restricted	0
207	18mos	WT	10_Follicular IFN-stimulated	0
207	18mos	WT	18_Cycling MHCII low	0
207	18mos	WT	4_Atypical CD21-CD23-	0.0424738596536979
207	18mos	WT	19_Cycling MHCII low	0
207	18mos	WT	27_Light Zone	-2.22044604925031e-16
207	18mos	WT	23_Ig-restricted	0
207	18mos	WT	22_Pre-plasmablasts	NA
207	18mos	WT	24_Follicular	0
207	18mos	WT	21_Cycling MHCII low	NA
217	18mos	WT	1_Marginal Zone	0.0237417603780775
217	18mos	WT	16_Other	0
217	18mos	WT	6_Follicular	0.00754605439329747
217	18mos	WT	2_Transitional (T2)	0
